Column Name,Data Type in Teradata Base Tables,Data Type in Teradata API_PRVDR_PROFILE View,Data Type in Kafka Connect,Data Type in Materialize Server,Data Type in PostgreSQL Bridge DB,Data Type in Hasura GraphQL
PRVDR_PBX_3_UPIN_NUM,varchar(20) character set latin not casespecific default '~' compress '~',VARCHAR(20) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
PRVDR_PBX_3_UPIN_CNTRCTR_NUM,varchar(5) character set latin not casespecific default '~' compress '~',VARCHAR(5) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
PRVDR_MDM_UPIN_NUM,varchar(20) character set latin not casespecific default '~' compress '~',VARCHAR(20) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
PRVDR_MDM_UPIN_CNTRCTR_NUM,varchar(5) character set latin not casespecific default '~' compress '~',VARCHAR(5) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
PRVDR_MDM_UPIN_CNT,integer default 0  compress 0,INTEGER DEFAULT 0  COMPRESS 0,,,,
PRVDR_MDM_2_UPIN_NUM,varchar(20) character set latin not casespecific default '~' compress '~',VARCHAR(20) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
PRVDR_MDM_2_UPIN_CNTRCTR_NUM,varchar(5) character set latin not casespecific default '~' compress '~',VARCHAR(5) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
PRVDR_MDM_3_UPIN_NUM,varchar(20) character set latin not casespecific default '~' compress '~',VARCHAR(20) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
PRVDR_MDM_3_UPIN_CNTRCTR_NUM,varchar(5) character set latin not casespecific default '~' compress '~',VARCHAR(5) CHARACTER SET LATIN NOT CASESPECIFIC DEFAULT '~' COMPRESS '~',,,,
OPI_LOAD_TS,timestamp(6),TIMESTAMP(6),,,,
